"time","ratio","lower_ci","upper_ci","lower_env","upper_env"
2350,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2351,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2352,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2353,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2354,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2355,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2356,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2357,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2358,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2359,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2360,1.22774091031027,1.03299507751264,1.45920128339725,0.875130151198467,1.15792809757617
2361,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2362,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2363,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2364,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2365,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2366,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2367,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2368,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2369,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2370,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2371,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2372,1.21378930905674,1.01978030071228,1.44470773337297,0.871581742775955,1.15924326102144
2373,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2374,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2375,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2376,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2377,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2378,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2379,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2380,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2381,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2382,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2383,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2384,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2385,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2386,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2387,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2388,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2389,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2390,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2391,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2392,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2393,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2394,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2395,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2396,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2397,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2398,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2399,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2400,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2401,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2402,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2403,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2404,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2405,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2406,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2407,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2408,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2409,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2410,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2411,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2412,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2413,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2414,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2415,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2416,1.21378930905674,1.01978030071228,1.44470773337297,0.869421735800819,1.16273500112597
2417,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2418,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2419,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2420,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2421,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2422,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2423,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2424,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2425,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2426,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2427,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2428,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2429,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2430,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2431,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2432,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2433,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2434,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2435,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2436,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2437,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2438,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2439,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
